idn,title,ts-idn,ts
1236214501,Werbedruck Das Erste Buch Mose,970659261,Firmenschrift
1236214595,Entwurf und Probedrucke für Bucheinband und Titelblatt von Basel und die Eidgenossen,041855760,Titelblatt
1236214595,Entwurf und Probedrucke für Bucheinband und Titelblatt von Basel und die Eidgenossen,04008602X,Bucheinband
1236214595,Entwurf und Probedrucke für Bucheinband und Titelblatt von Basel und die Eidgenossen,041212088,Entwurf
1236214595,Entwurf und Probedrucke für Bucheinband und Titelblatt von Basel und die Eidgenossen,943626668,Probedruck
1236214692,Korrekturfahnen und Probedrucke für das Titelblatt von Bücher zur Kunst- und Kulturgeschichte und andere Werke,946122350,Fahne
1236214765,Probedrucke für den Schutzumschlag von Ouvrages en langue française,041802810,Schutzumschlag
1236214765,Probedrucke für den Schutzumschlag von Ouvrages en langue française,943626668,Probedruck
1236214846,Probedruck von Schutzumschlag für Goethes Briefe aus der Schweiz 1779,041802810,Schutzumschlag
1236214846,Probedruck von Schutzumschlag für Goethes Briefe aus der Schweiz 1779,943626668,Probedruck
1236214900,Briefkarte für Burg-Verlag AG,041962567,Briefpapier
1236214900,Briefkarte für Burg-Verlag AG,042757517,Briefbogen
1236214951,Briefbogen für Verlag Birkhäuser,041962567,Briefpapier
1236214951,Briefbogen für Verlag Birkhäuser,042757517,Briefbogen
1236214986,Klebeentwurf für das Titelblatt von Messekatalog Bücher aus Schweizer Verlagen,041855760,Titelblatt
1236214986,Klebeentwurf für das Titelblatt von Messekatalog Bücher aus Schweizer Verlagen,041212088,Entwurf
1236215001,"Entwürfe, Probedrucke und Belegexemplare von Verlegermarke für Burg-Verlag",041878655,Verlegermarke
1236215001,"Entwürfe, Probedrucke und Belegexemplare von Verlegermarke für Burg-Verlag",041249798,Firmenzeichen
1236215001,"Entwürfe, Probedrucke und Belegexemplare von Verlegermarke für Burg-Verlag",041212088,Entwurf
1236215001,"Entwürfe, Probedrucke und Belegexemplare von Verlegermarke für Burg-Verlag",943626668,Probedruck
1236215036,Briefkopf für Burg-Verlag AG,041942175,Akzidenz
1236215036,Briefkopf für Burg-Verlag AG,042275423,Briefkopf
1236215044,Briefbogen für Burg-Verlag AG,041962567,Briefpapier
1236215044,Briefbogen für Burg-Verlag AG,042757517,Briefbogen
1236215079,Briefbogen für Verlag Birkhäuser,041962567,Briefpapier
1236215079,Briefbogen für Verlag Birkhäuser,042757517,Briefbogen
1236215095,Werbedruck Das Zweite Buch Mose,040131343,Druckwerk
1236215095,Werbedruck Das Zweite Buch Mose,970659261,Firmenschrift
1236215125,Probedrucke für ein Titelblatt von Messekatalog Bücher aus Schweizer Verlagen,041855760,Titelblatt
1236215125,Probedrucke für ein Titelblatt von Messekatalog Bücher aus Schweizer Verlagen,943626668,Probedruck
1236215168,Empfehlungskarte für den Verlag Birkhäuser,117375878X,Empfehlungskarte
1236215222,Probedruck für den Umschlag von Das Sinngedicht,041802810,Schutzumschlag
1236215222,Probedruck für den Umschlag von Das Sinngedicht,943626668,Probedruck
1236215273,Klebeentwurf für den Zeitschriftentitel von Die Schweizer Hausfrau,04190625X,Zeitschriftentitel
1236215273,Klebeentwurf für den Zeitschriftentitel von Die Schweizer Hausfrau,041212088,Entwurf
1236215362,Entwurf für die Verlegermarke von Verlag Birkhäuser,041878655,Verlegermarke
1236215362,Entwurf für die Verlegermarke von Verlag Birkhäuser,041816684,Skizze
1236215362,Entwurf für die Verlegermarke von Verlag Birkhäuser,041212088,Entwurf
1236215427,Adressetiketten für Birkhäuser,040195589,Gebrauchsgrafik
1236215427,Adressetiketten für Birkhäuser,041311663,Etikett
123621546X,Briefumschlag Für Freunde baslerischer Kultur,040195589,Gebrauchsgrafik
123621546X,Briefumschlag Für Freunde baslerischer Kultur,041466144,Briefumschlag
1236215540,Probedruck für den Umschlag von Katalog Basiliensia,942084292,Umschlag
1236215540,Probedruck für den Umschlag von Katalog Basiliensia,943626668,Probedruck
1236215680,Probedrucke für den Umschlag von Eine Seele die sich wiederfand,942084292,Umschlag
1236215680,Probedrucke für den Umschlag von Eine Seele die sich wiederfand,943626668,Probedruck
123621577X,Das erste Buch Mose,943626668,Probedruck
1236215931,Briefumschlag Birkhäuser AG,040195589,Gebrauchsgrafik
1236215931,Briefumschlag Birkhäuser AG,041466144,Briefumschlag
1236216016,Marken des Firmenzeichen Birkhäuser,041249798,Firmenzeichen
1236216016,Marken des Firmenzeichen Birkhäuser,041311663,Etikett
1236216156,Probedrucke von Briefpapier für Verlag Birkhäuser,042757517,Briefbogen
123621627X,Schutzumschlag für Großkaufleute der Renaissance,041802810,Schutzumschlag
123621627X,Schutzumschlag für Großkaufleute der Renaissance,943626668,Probedruck
1236216334,Briefumschläge Lehr- und Handbücher der Ingenieurwissenschaften,041466144,Briefumschlag
1236216423,Probedrucke der Verlegermarke für Birkhäuser,041249798,Firmenzeichen
1236216423,Probedrucke der Verlegermarke für Birkhäuser,943626668,Probedruck
1236216504,Probeprägung der Einbanddecke für Statistisches Jahrbuch des Kantons Basel-Stadt,04008602X,Bucheinband
1236216504,Probeprägung der Einbanddecke für Statistisches Jahrbuch des Kantons Basel-Stadt,042721520,Einbanddecke
1236216504,Probeprägung der Einbanddecke für Statistisches Jahrbuch des Kantons Basel-Stadt,965252302,Ganzgewebeband
1236216601,"Le soussigné souscrit à Ex Leo van Puyvelde, Esquisses de Rubens",04144941X,Bestellschein
1236216636,Probedrucke von Umschlag für Basler Schulblatt 1940,942084292,Umschlag
1236216636,Probedrucke von Umschlag für Basler Schulblatt 1940,943626668,Probedruck
1236216768,Entwurf für das Titelblatt von Die Erfindung Gutenbergs,041855760,Titelblatt
1236216768,Entwurf für das Titelblatt von Die Erfindung Gutenbergs,041212088,Entwurf
1236216822,Entwürfe für Titelblatt und Einbanddecke von Kalewala,041855760,Titelblatt
1236216822,Entwürfe für Titelblatt und Einbanddecke von Kalewala,042721520,Einbanddecke
1236216822,Entwürfe für Titelblatt und Einbanddecke von Kalewala,041212088,Entwurf
1236216946,Probedrucke von Neujahrswunsch Herzliche Glückwünsche zum neuen Jahre von Jan und Edith Tschichold,041577000,Glückwunschkarte
1236216946,Probedrucke von Neujahrswunsch Herzliche Glückwünsche zum neuen Jahre von Jan und Edith Tschichold,041715640,Neujahrswunsch
1236216946,Probedrucke von Neujahrswunsch Herzliche Glückwünsche zum neuen Jahre von Jan und Edith Tschichold,943626668,Probedruck
1236217020,Satzregeln des Holbein-Verlags,040131343,Druckwerk
123621708X,Korrekturfahne eines Kalenderblattes von Kunstkalender des Holbein Verlages,040292908,Kalender
123621708X,Korrekturfahne eines Kalenderblattes von Kunstkalender des Holbein Verlages,946122350,Fahne
1236217160,Kalligrafischer Schriftzug für das Titelblatt von Kalewala,041855760,Titelblatt
1236217160,Kalligrafischer Schriftzug für das Titelblatt von Kalewala,041212088,Entwurf
1236217306,Entwürfe für Bucheinband von Zur Kritik der deutschen Intelligenz,04008602X,Bucheinband
1236217306,Entwürfe für Bucheinband von Zur Kritik der deutschen Intelligenz,041212088,Entwurf
1236217365,Klischeeabzug von Firmenzeichen für Verlag Josef Stocker,041249798,Firmenzeichen
1236217365,Klischeeabzug von Firmenzeichen für Verlag Josef Stocker,941715787,Klischee
1236217446,Einladungskarten zu Ausstellungen der Gruppe 33,042316928,Einladungskarte
1236217446,Einladungskarten zu Ausstellungen der Gruppe 33,041942175,Akzidenz
1236217446,Einladungskarten zu Ausstellungen der Gruppe 33,041271378,Formular
1236217446,Einladungskarten zu Ausstellungen der Gruppe 33,041466144,Briefumschlag
1236217535,"Entwurf, Klischee und Klischeeabzug für Firmenzeichen FV",041249798,Firmenzeichen
1236217535,"Entwurf, Klischee und Klischeeabzug für Firmenzeichen FV",041212088,Entwurf
1236217535,"Entwurf, Klischee und Klischeeabzug für Firmenzeichen FV",041816684,Skizze
1236217535,"Entwurf, Klischee und Klischeeabzug für Firmenzeichen FV",941715787,Klischee
1236217632,Werbeanzeigen für Ferdinand Wortmann und Holbein-Verlag,04002377X,Anzeige
1236217721,Probedruck für den Schuber von Der frühe chinesische Farbendruck,943626668,Probedruck
1236217721,Probedruck für den Schuber von Der frühe chinesische Farbendruck,1015543863,Schuber
1236217802,Titelblatt Kalewala,041855760,Titelblatt
123621790X,Entwurfsskizze für ein Titelblatt von Von klassischer Typographie und von der Kunst des Buches,041855760,Titelblatt
123621790X,Entwurfsskizze für ein Titelblatt von Von klassischer Typographie und von der Kunst des Buches,041212088,Entwurf
123621790X,Entwurfsskizze für ein Titelblatt von Von klassischer Typographie und von der Kunst des Buches,041816684,Skizze
1236231597,Gegenüberstellung von zwei Versionen von Titelblatt Kalewala,041855760,Titelblatt
1236231597,Gegenüberstellung von zwei Versionen von Titelblatt Kalewala,040085708,Buch
1236231597,Gegenüberstellung von zwei Versionen von Titelblatt Kalewala,041303687,Gegenüberstellung
1236231708,Montierte Versionen von Titelkopf Vierteljahrsschrift für schweizerische Sanitätsoffiziere,041855760,Titelblatt
1236231708,Montierte Versionen von Titelkopf Vierteljahrsschrift für schweizerische Sanitätsoffiziere,1222037076,Zeitungskopf
1236231716,Entwurf für ein Firmenzeichen von Verlag Josef Stocker,041249798,Firmenzeichen
1236231716,Entwurf für ein Firmenzeichen von Verlag Josef Stocker,041212088,Entwurf
1236231724,Entwurf für ein Firmenzeichen von Verlag Josef Stocker,041249798,Firmenzeichen
1236231724,Entwurf für ein Firmenzeichen von Verlag Josef Stocker,041212088,Entwurf
1236231732,Geschäftdrucksachen mit Firmenzeichen für Verlag Josef Stocker,041249798,Firmenzeichen
1236231740,Probedruck für Neujahrswunsch ain gut neujahr,041577000,Glückwunschkarte
1236231740,Probedruck für Neujahrswunsch ain gut neujahr,041715640,Neujahrswunsch
1236231767,Briefbogen für Huguenin & Cie Confiserie,042757517,Briefbogen
1236231767,Briefbogen für Huguenin & Cie Confiserie,042275423,Briefkopf
1236231767,Briefbogen für Huguenin & Cie Confiserie,95077426X,Einladung
1236231775,Briefbogen für Internationale Felix-Mendelssohn-Gesellschaft,041962567,Briefpapier
1236231775,Briefbogen für Internationale Felix-Mendelssohn-Gesellschaft,042757517,Briefbogen
1236231783,DIN-Formate sind nicht immer brauchbar,955336082,Unveröffentlichtes Werk
1236231783,DIN-Formate sind nicht immer brauchbar,041254244,Zeitschriftenaufsatz
1236231813,Entwurf und Korrekturfahnen für einen Briefbogen für Mario Uzielli Buch- und Kunstantiquariat,042757517,Briefbogen
1236231813,Entwurf und Korrekturfahnen für einen Briefbogen für Mario Uzielli Buch- und Kunstantiquariat,041212088,Entwurf
1236231813,Entwurf und Korrekturfahnen für einen Briefbogen für Mario Uzielli Buch- und Kunstantiquariat,946122350,Fahne
1236231821,Etikett mit Inhaltszeile für Birkhäuser,040195589,Gebrauchsgrafik
1236231821,Etikett mit Inhaltszeile für Birkhäuser,041311663,Etikett
123623183X,Briefbogen für Kunsthistorisches Seminar der Universität Basel,041962567,Briefpapier
123623183X,Briefbogen für Kunsthistorisches Seminar der Universität Basel,042757517,Briefbogen
1236231848,Druckfahne für das Titelblatt von Die Erfindung Gutenbergs,041855760,Titelblatt
1236231848,Druckfahne für das Titelblatt von Die Erfindung Gutenbergs,946122350,Fahne
1236231856,Klebeentwürfe und Fotokopie für ein Firmenzeichen PAN,041249798,Firmenzeichen
1236231856,Klebeentwürfe und Fotokopie für ein Firmenzeichen PAN,041212088,Entwurf
1236231856,Klebeentwürfe und Fotokopie für ein Firmenzeichen PAN,041745116,Fotokopie
1236231864,Probedruck Antwortkarte Jan Tschichold dankt,967660939,Postsendung
1236231864,Probedruck Antwortkarte Jan Tschichold dankt,040469026,Postkarte
1236231864,Probedruck Antwortkarte Jan Tschichold dankt,975902016,Antwortkarte
1236231864,Probedruck Antwortkarte Jan Tschichold dankt,943626668,Probedruck
1236231872,Neujahrswunsch ain gut neujahr,967660939,Postsendung
1236231872,Neujahrswunsch ain gut neujahr,040469026,Postkarte
1236231872,Neujahrswunsch ain gut neujahr,041577000,Glückwunschkarte
1236231899,Entwürfe und Probedrucke von Neujahrswunsch gutior,967660939,Postsendung
1236231899,Entwürfe und Probedrucke von Neujahrswunsch gutior,040469026,Postkarte
1236231899,Entwürfe und Probedrucke von Neujahrswunsch gutior,041577000,Glückwunschkarte
1236231902,"Korrekturfahne eines reproduzierten Bodoni-Buchtitels für Geschichte der Schrift in Bildern, 1. Auflage",04123412X,Illustration
1236231902,"Korrekturfahne eines reproduzierten Bodoni-Buchtitels für Geschichte der Schrift in Bildern, 1. Auflage",946122350,Fahne
1236231902,"Korrekturfahne eines reproduzierten Bodoni-Buchtitels für Geschichte der Schrift in Bildern, 1. Auflage",990159787,Cyanotypie
1236231910,"Probedrucke für Zeitungsanzeige Kaufhaus Cardinal, Kaufhaus Falken",04002377X,Anzeige
1236231910,"Probedrucke für Zeitungsanzeige Kaufhaus Cardinal, Kaufhaus Falken",943626668,Probedruck
1236231929,Handbeschriebener Probedruck mit Firmenzeichen für Verlag Josef Stocker,041249798,Firmenzeichen
1236231929,Handbeschriebener Probedruck mit Firmenzeichen für Verlag Josef Stocker,943626668,Probedruck
1236231961,Etikett für Birkhäuser,040195589,Gebrauchsgrafik
1236231961,Etikett für Birkhäuser,041311663,Etikett
123623197X,Probedrucke für Zeitungsanzeige Schweizerische Kreditanstalt,04002377X,Anzeige
123623197X,Probedrucke für Zeitungsanzeige Schweizerische Kreditanstalt,943626668,Probedruck
1236231988,Etikett mit Inhaltszeile für Birkhäuser,040195589,Gebrauchsgrafik
1236231988,Etikett mit Inhaltszeile für Birkhäuser,041311663,Etikett
1236231996,Probedrucke für Zeitungsanzeige Piano-Eckenstein,04002377X,Anzeige
1236231996,Probedrucke für Zeitungsanzeige Piano-Eckenstein,943626668,Probedruck
1236232003,Die Marke des Schweizer Buchdrucks,040218554,Graphisches Symbol
1236232003,Die Marke des Schweizer Buchdrucks,041311663,Etikett
123623202X,"Korrekturfahne einer reproduzierten Visitenkarte für Geschichte der Schrift in Bildern, 1. Auflage",040731685,Kalligraphie
123623202X,"Korrekturfahne einer reproduzierten Visitenkarte für Geschichte der Schrift in Bildern, 1. Auflage",946122350,Fahne
1236232038,"Briefumschlag mit Schriftproben für die Gestaltung von Geschichte der Schrift in Bildern, 1. Auflage",041389999,Schriftprobe
1236232046,"Korrekturfahne einer Kalligrafie für Geschichte der Schrift in Bildern, 1. Auflage",040731685,Kalligraphie
1236232046,"Korrekturfahne einer Kalligrafie für Geschichte der Schrift in Bildern, 1. Auflage",946122350,Fahne
1236232070,"Entwurfszeichnung von Briefbogen für Jan Tschichold, Leonhardsstrasse 26",042757517,Briefbogen
1236232070,"Entwurfszeichnung von Briefbogen für Jan Tschichold, Leonhardsstrasse 26",041524586,Entwurfszeichnung
1236232089,Probedrucke von Neujahrswunsch Kufischrift,041577000,Glückwunschkarte
1236232089,Probedrucke von Neujahrswunsch Kufischrift,041715640,Neujahrswunsch
1236232089,Probedrucke von Neujahrswunsch Kufischrift,943626668,Probedruck
1236232097,Einbanddecken für Die Geburt der Eidgenossenschaft aus der geistigen Urschweiz,04008602X,Bucheinband
1236232097,Einbanddecken für Die Geburt der Eidgenossenschaft aus der geistigen Urschweiz,042721520,Einbanddecke
1236232097,Einbanddecken für Die Geburt der Eidgenossenschaft aus der geistigen Urschweiz,965252302,Ganzgewebeband
1236232100,Kalligrafie für das Titelschild von Baltoro,1153904039,Titelschild
